episode,reward,steps,epsilon,event,win_rate,food_eaten,completion_rate,elapsed_sec,q_states
396,-151.29,62,0.942326,caught,0.0,3,0.048387,4.233,23675
397,-155.61,69,0.942184,caught,0.0,3,0.048387,4.243,23728
398,-60.85,67,0.942043,caught,0.0,11,0.177419,4.252,23782
399,-138.34,53,0.941902,caught,0.0,4,0.064516,4.259,23814
400,-142.79,52,0.94176,caught,0.0,3,0.048387,4.266,23845
401,-155.68,73,0.941619,caught,0.0,3,0.048387,4.278,23889
402,-74.95,77,0.941478,caught,0.0,11,0.177419,4.29,23955
403,-112.64,45,0.941337,caught,0.0,6,0.096774,4.296,23986
404,-140.8,61,0.941195,caught,0.0,4,0.064516,4.304,24022
405,-127.55,76,0.941054,caught,0.0,5,0.080645,4.315,24081
406,-131.66,75,0.940913,caught,0.0,5,0.080645,4.325,24134
407,-133.0,66,0.940772,caught,0.0,4,0.064516,4.333,24187
408,-121.92,63,0.940631,caught,0.0,5,0.080645,4.342,24239
409,-136.62,58,0.94049,caught,0.0,4,0.064516,4.35,24280
410,-138.55,73,0.940349,caught,0.0,5,0.080645,4.362,24319
411,-158.49,56,0.940208,caught,0.0,2,0.032258,4.37,24355
412,-144.62,76,0.940067,caught,0.0,4,0.064516,4.381,24407
413,-154.57,60,0.939926,caught,0.0,2,0.032258,4.392,24436
414,-32.28,108,0.939785,caught,0.0,12,0.193548,4.406,24528
415,-169.84,75,0.939644,caught,0.0,2,0.032258,4.417,24571
416,-119.75,71,0.939503,caught,0.0,6,0.096774,4.426,24632
417,-151.92,72,0.939362,caught,0.0,3,0.048387,4.437,24671
418,-122.06,51,0.939221,caught,0.0,5,0.080645,4.443,24698
419,-91.51,60,0.93908,caught,0.0,8,0.129032,4.451,24746
420,-132.23,54,0.938939,caught,0.0,4,0.064516,4.458,24776
421,-106.76,72,0.938798,caught,0.0,7,0.112903,4.468,24842
422,-135.91,64,0.938657,caught,0.0,4,0.064516,4.479,24891
423,-127.33,69,0.938517,caught,0.0,5,0.080645,4.488,24948
424,-121.53,61,0.938376,caught,0.0,5,0.080645,4.496,24994
425,-132.29,57,0.938235,caught,0.0,4,0.064516,4.504,25031
426,-101.01,65,0.938094,caught,0.0,8,0.129032,4.513,25080
427,105.2,99,0.937954,caught,0.0,14,0.225806,4.526,25160
428,-112.44,71,0.937813,caught,0.0,7,0.112903,4.537,25223
429,-67.71,61,0.937672,caught,0.0,11,0.177419,4.545,25276
430,-13.81,100,0.937532,caught,0.0,13,0.209677,4.556,25360
431,-134.78,71,0.937391,caught,0.0,5,0.080645,4.567,25404
432,-150.88,74,0.93725,caught,0.0,4,0.064516,4.579,25454
433,-110.94,51,0.93711,caught,0.0,6,0.096774,4.588,25496
434,-34.15,107,0.936969,caught,0.0,12,0.193548,4.6,25589
435,-141.85,73,0.936829,caught,0.0,4,0.064516,4.61,25634
436,-137.45,58,0.936688,caught,0.0,4,0.064516,4.618,25666
437,-90.16,55,0.936548,caught,0.0,8,0.129032,4.625,25710
438,70.8,91,0.936407,caught,0.0,11,0.177419,4.636,25794
439,-155.92,73,0.936267,caught,0.0,3,0.048387,4.647,25837
440,-112.71,76,0.936126,caught,0.0,7,0.112903,4.657,25887
441,-147.41,72,0.935986,caught,0.0,4,0.064516,4.667,25938
442,-185.84,63,0.935845,caught,0.0,0,0.0,4.677,25975
443,-100.34,69,0.935705,caught,0.0,7,0.112903,4.687,26030
444,-165.92,77,0.935565,caught,0.0,2,0.032258,4.699,26078
445,-124.67,61,0.935424,caught,0.0,5,0.080645,4.707,26124
446,-137.95,62,0.935284,caught,0.0,4,0.064516,4.716,26171
447,-143.65,74,0.935144,caught,0.0,4,0.064516,4.728,26215
448,-91.85,64,0.935003,caught,0.0,9,0.145161,4.737,26262
449,-143.14,80,0.934863,caught,0.0,4,0.064516,4.748,26322
450,-134.45,71,0.934723,caught,0.0,5,0.080645,4.758,26380
451,-24.98,100,0.934583,caught,0.0,11,0.177419,4.77,26463
452,-91.67,61,0.934443,caught,0.0,8,0.129032,4.779,26516
453,-100.57,74,0.934302,caught,0.0,8,0.129032,4.791,26578
454,-146.77,74,0.934162,caught,0.0,4,0.064516,4.801,26626
455,-100.86,76,0.934022,caught,0.0,8,0.129032,4.812,26681
456,-145.13,65,0.933882,caught,0.0,3,0.048387,4.821,26738
457,-126.6,72,0.933742,caught,0.0,6,0.096774,4.832,26791
458,-117.72,72,0.933602,caught,0.0,6,0.096774,4.841,26839
459,-128.47,58,0.933462,caught,0.0,5,0.080645,4.85,26874
460,-100.79,74,0.933322,caught,0.0,8,0.129032,4.859,26941
461,-133.19,71,0.933182,caught,0.0,5,0.080645,4.87,26997
462,-116.36,56,0.933042,caught,0.0,6,0.096774,4.877,27034
463,-120.09,63,0.932902,caught,0.0,6,0.096774,4.889,27078
464,-78.58,71,0.932762,caught,0.0,10,0.16129,4.899,27141
465,-130.27,69,0.932622,caught,0.0,5,0.080645,4.908,27183
466,-83.98,75,0.932482,caught,0.0,10,0.16129,4.918,27252
467,-135.42,80,0.932342,caught,0.0,5,0.080645,4.929,27316
468,-157.47,56,0.932202,caught,0.0,2,0.032258,4.937,27348
469,-127.53,73,0.932063,caught,0.0,5,0.080645,4.947,27406
470,-129.63,58,0.931923,caught,0.0,5,0.080645,4.955,27433
471,-136.23,55,0.931783,caught,0.0,4,0.064516,4.962,27463
472,-158.86,60,0.931643,caught,0.0,3,0.048387,4.971,27496
473,-137.97,79,0.931504,caught,0.0,5,0.080645,4.983,27563
474,-122.41,67,0.931364,caught,0.0,5,0.080645,4.993,27605
475,-130.12,79,0.931224,caught,0.0,5,0.080645,5.004,27653
476,-140.01,65,0.931084,caught,0.0,4,0.064516,5.012,27686
477,-54.64,99,0.930945,caught,0.0,9,0.145161,5.024,27776
478,-135.39,54,0.930805,caught,0.0,4,0.064516,5.032,27808
479,-137.54,70,0.930665,caught,0.0,4,0.064516,5.041,27856
480,-4.19,134,0.930526,caught,0.0,15,0.241935,5.058,27969
481,-132.5,48,0.930386,caught,0.0,4,0.064516,5.064,28010
482,-111.37,71,0.930247,caught,0.0,7,0.112903,5.076,28074
483,-114.11,75,0.930107,caught,0.0,7,0.112903,5.087,28133
484,-140.15,69,0.929968,caught,0.0,4,0.064516,5.097,28181
485,-142.67,59,0.929828,caught,0.0,3,0.048387,5.105,28224
486,-122.94,52,0.929689,caught,0.0,5,0.080645,5.112,28257
487,-118.78,74,0.929549,caught,0.0,6,0.096774,5.122,28316
488,-35.6,140,0.92941,caught,0.0,13,0.209677,5.139,28430
489,-159.2,56,0.92927,caught,0.0,2,0.032258,5.147,28456
490,-35.19,139,0.929131,caught,0.0,13,0.209677,5.163,28577
491,-6.58,99,0.928992,caught,0.0,13,0.209677,5.176,28671
492,-166.57,71,0.928852,caught,0.0,2,0.032258,5.188,28717
493,-159.55,74,0.928713,caught,0.0,2,0.032258,5.198,28765
494,-134.88,49,0.928574,caught,0.0,4,0.064516,5.205,28793
495,-78.96,103,0.928434,caught,0.0,7,0.112903,5.218,28870
496,-129.73,73,0.928295,caught,0.0,5,0.080645,5.229,28912
497,-95.5,69,0.928156,caught,0.0,8,0.129032,5.239,28968
498,-119.26,66,0.928017,caught,0.0,7,0.112903,5.248,29018
499,-102.73,68,0.927877,caught,0.0,7,0.112903,5.258,29077
500,-121.12,64,0.927738,caught,0.0,6,0.096774,5.267,29125
501,-125.49,57,0.927599,caught,0.0,5,0.080645,5.275,29154
502,-101.3,71,0.92746,caught,0.0,7,0.112903,5.285,29212
503,-131.79,58,0.927321,caught,0.0,5,0.080645,5.294,29252
504,-191.82,73,0.927182,caught,0.0,0,0.0,5.306,29299
505,-126.43,59,0.927043,caught,0.0,5,0.080645,5.313,29341
506,347.74,117,0.926904,caught,0.0,19,0.306452,5.327,29443
507,-139.49,80,0.926765,caught,0.0,5,0.080645,5.34,29507
508,-93.85,66,0.926626,caught,0.0,8,0.129032,5.348,29554
509,19.39,98,0.926487,caught,0.0,16,0.258065,5.36,29646
510,-154.8,75,0.926348,caught,0.0,2,0.032258,5.37,29694
511,-138.17,53,0.926209,caught,0.0,4,0.064516,5.378,29728
512,-139.93,62,0.92607,caught,0.0,4,0.064516,5.387,29780
513,-137.35,78,0.925931,caught,0.0,5,0.080645,5.403,29833
514,-138.48,58,0.925792,caught,0.0,4,0.064516,5.411,29859
515,-129.62,57,0.925653,caught,0.0,5,0.080645,5.419,29897
516,-132.64,69,0.925514,caught,0.0,5,0.080645,5.428,29956
517,-27.44,93,0.925375,caught,0.0,11,0.177419,5.439,30036
518,-115.93,82,0.925237,caught,0.0,7,0.112903,5.45,30097
519,-136.45,57,0.925098,caught,0.0,3,0.048387,5.457,30147
520,-145.76,78,0.924959,caught,0.0,4,0.064516,5.468,30200
521,-137.07,62,0.92482,caught,0.0,4,0.064516,5.477,30238
522,-161.88,60,0.924682,caught,0.0,2,0.032258,5.485,30266
523,-110.79,65,0.924543,caught,0.0,6,0.096774,5.495,30314
524,-109.25,58,0.924404,caught,0.0,6,0.096774,5.504,30362
525,-138.06,55,0.924266,caught,0.0,4,0.064516,5.511,30392
526,-147.33,65,0.924127,caught,0.0,3,0.048387,5.52,30426
527,-129.34,56,0.923988,caught,0.0,4,0.064516,5.527,30471
528,-142.78,63,0.92385,caught,0.0,3,0.048387,5.536,30511
529,-147.38,58,0.923711,caught,0.0,3,0.048387,5.544,30554
530,-106.31,54,0.923573,caught,0.0,7,0.112903,5.551,30585
531,-32.72,136,0.923434,caught,0.0,13,0.209677,5.57,30708
532,-123.28,54,0.923295,caught,0.0,6,0.096774,5.578,30744
533,-130.01,50,0.923157,caught,0.0,5,0.080645,5.585,30778
534,-139.96,73,0.923018,caught,0.0,4,0.064516,5.595,30836
535,-87.17,63,0.92288,caught,0.0,9,0.145161,5.604,30890
536,-110.96,75,0.922742,caught,0.0,6,0.096774,5.614,30955
537,-144.21,55,0.922603,caught,0.0,3,0.048387,5.621,30978
538,-159.0,52,0.922465,caught,0.0,2,0.032258,5.628,30994
539,-130.46,74,0.922326,caught,0.0,5,0.080645,5.639,31053
540,-144.54,59,0.922188,caught,0.0,3,0.048387,5.648,31076
541,-147.59,71,0.92205,caught,0.0,4,0.064516,5.66,31109
542,-98.34,57,0.921911,caught,0.0,7,0.112903,5.668,31154
543,-130.95,52,0.921773,caught,0.0,5,0.080645,5.675,31187
544,-152.39,69,0.921635,caught,0.0,3,0.048387,5.685,31226
545,100.44,93,0.921497,caught,0.0,14,0.225806,5.696,31307
546,-137.82,61,0.921358,caught,0.0,4,0.064516,5.703,31353
547,-140.27,67,0.92122,caught,0.0,3,0.048387,5.713,31393
548,-133.07,77,0.921082,caught,0.0,5,0.080645,5.724,31435
549,-161.16,64,0.920944,caught,0.0,2,0.032258,5.732,31473
550,-126.86,64,0.920806,caught,0.0,4,0.064516,5.742,31522
551,-164.94,75,0.920668,caught,0.0,2,0.032258,5.753,31560
552,-126.27,53,0.92053,caught,0.0,5,0.080645,5.762,31592
553,-136.68,59,0.920391,caught,0.0,4,0.064516,5.77,31631
554,-132.32,66,0.920253,caught,0.0,5,0.080645,5.779,31679
555,-128.53,76,0.920115,caught,0.0,6,0.096774,5.79,31742
556,-86.48,58,0.919977,caught,0.0,9,0.145161,5.798,31767
557,-125.23,70,0.919839,caught,0.0,5,0.080645,5.808,31826
558,-131.54,71,0.919701,caught,0.0,5,0.080645,5.817,31879
559,-126.11,67,0.919563,caught,0.0,5,0.080645,5.826,31932
560,-112.56,71,0.919425,caught,0.0,6,0.096774,5.836,31990
561,-125.86,67,0.919288,caught,0.0,6,0.096774,5.846,32031
562,-133.55,57,0.91915,caught,0.0,4,0.064516,5.855,32066
563,-139.94,74,0.919012,caught,0.0,4,0.064516,5.866,32106
564,-168.33,74,0.918874,caught,0.0,2,0.032258,5.877,32159
565,-147.41,76,0.918736,caught,0.0,4,0.064516,5.888,32197
566,-147.32,65,0.918598,caught,0.0,3,0.048387,5.898,32241
567,-153.87,60,0.918461,caught,0.0,3,0.048387,5.906,32266
568,-153.36,79,0.918323,caught,0.0,4,0.064516,5.917,32325
569,-105.59,64,0.918185,caught,0.0,7,0.112903,5.925,32375
570,-152.84,60,0.918047,caught,0.0,3,0.048387,5.938,32401
571,-125.91,73,0.91791,caught,0.0,6,0.096774,5.949,32456
572,-96.71,67,0.917772,caught,0.0,8,0.129032,5.96,32501
573,-147.86,73,0.917634,caught,0.0,3,0.048387,5.972,32544
574,-164.23,63,0.917497,caught,0.0,2,0.032258,5.98,32586
575,-133.17,58,0.917359,caught,0.0,4,0.064516,5.987,32631
576,-136.07,73,0.917221,caught,0.0,4,0.064516,5.997,32675
577,-116.45,71,0.917084,caught,0.0,6,0.096774,6.008,32732
578,-116.57,73,0.916946,caught,0.0,6,0.096774,6.019,32788
579,-130.88,75,0.916809,caught,0.0,5,0.080645,6.03,32835
580,-123.27,68,0.916671,caught,0.0,6,0.096774,6.041,32888
581,-144.29,55,0.916534,caught,0.0,3,0.048387,6.049,32913
582,-143.04,62,0.916396,caught,0.0,3,0.048387,6.058,32938
583,-118.53,70,0.916259,caught,0.0,7,0.112903,6.07,32984
584,-150.84,73,0.916121,caught,0.0,3,0.048387,6.08,33040
585,-110.7,72,0.915984,caught,0.0,7,0.112903,6.091,33089
586,-140.96,74,0.915846,caught,0.0,5,0.080645,6.102,33135
587,-150.56,70,0.915709,caught,0.0,3,0.048387,6.112,33181
588,-111.91,53,0.915572,caught,0.0,6,0.096774,6.119,33217
589,-157.99,75,0.915434,caught,0.0,3,0.048387,6.131,33282
590,-125.85,63,0.915297,caught,0.0,5,0.080645,6.139,33318
591,-121.98,54,0.91516,caught,0.0,5,0.080645,6.147,33353
592,-38.66,60,0.915022,caught,0.0,4,0.064516,6.156,33396
593,-128.4,74,0.914885,caught,0.0,5,0.080645,6.168,33448
594,-146.54,69,0.914748,caught,0.0,4,0.064516,6.178,33492
595,-102.17,53,0.914611,caught,0.0,7,0.112903,6.185,33523
596,-131.29,55,0.914474,caught,0.0,4,0.064516,6.192,33545
597,-163.54,80,0.914336,caught,0.0,2,0.032258,6.204,33594
598,-139.28,66,0.914199,caught,0.0,4,0.064516,6.213,33634
599,-114.61,69,0.914062,caught,0.0,6,0.096774,6.224,33689
600,-151.84,72,0.913925,caught,0.0,3,0.048387,6.235,33745
601,55.77,137,0.913788,caught,0.0,12,0.193548,6.253,33864
602,-118.74,72,0.913651,caught,0.0,7,0.112903,6.264,33921
603,-116.42,73,0.913514,caught,0.0,7,0.112903,6.274,33976
604,-113.59,57,0.913377,caught,0.0,6,0.096774,6.282,34012
605,-87.02,76,0.91324,caught,0.0,9,0.145161,6.292,34079
606,-128.18,66,0.913103,caught,0.0,5,0.080645,6.3,34124
607,-122.71,72,0.912966,caught,0.0,6,0.096774,6.31,34174
608,-120.14,68,0.912829,caught,0.0,6,0.096774,6.319,34225
609,-113.7,63,0.912692,caught,0.0,6,0.096774,6.328,34268
610,-138.99,66,0.912555,caught,0.0,4,0.064516,6.336,34315
611,-134.27,75,0.912418,caught,0.0,5,0.080645,6.349,34366
612,-145.44,55,0.912281,caught,0.0,3,0.048387,6.357,34400
613,-156.86,74,0.912144,caught,0.0,3,0.048387,6.369,34438
614,-123.81,55,0.912008,caught,0.0,5,0.080645,6.377,34475
615,-121.34,68,0.911871,caught,0.0,6,0.096774,6.387,34527
616,-131.41,66,0.911734,caught,0.0,5,0.080645,6.396,34563
617,-128.76,51,0.911597,caught,0.0,4,0.064516,6.403,34600
618,-17.48,78,0.911461,caught,0.0,7,0.112903,6.415,34666
619,250.47,145,0.911324,caught,0.0,20,0.322581,6.434,34802
620,-69.77,121,0.911187,caught,0.0,9,0.145161,6.448,34910
621,-112.09,54,0.91105,caught,0.0,6,0.096774,6.456,34952
622,-145.91,64,0.910914,caught,0.0,4,0.064516,6.465,34986
623,-148.18,54,0.910777,caught,0.0,3,0.048387,6.474,35016
624,6.41,69,0.910641,caught,0.0,9,0.145161,6.485,35078
625,-139.68,68,0.910504,caught,0.0,4,0.064516,6.494,35127
626,-52.63,75,0.910367,caught,0.0,14,0.225806,6.505,35186
627,-128.61,74,0.910231,caught,0.0,5,0.080645,6.516,35232
628,-156.65,70,0.910094,caught,0.0,3,0.048387,6.526,35276
629,-107.23,68,0.909958,caught,0.0,7,0.112903,6.535,35336
630,-118.73,59,0.909821,caught,0.0,5,0.080645,6.544,35377
631,-154.28,75,0.909685,caught,0.0,3,0.048387,6.556,35416
632,-134.64,75,0.909548,caught,0.0,5,0.080645,6.569,35470
633,-124.26,53,0.909412,caught,0.0,5,0.080645,6.576,35504
634,-155.54,68,0.909276,caught,0.0,3,0.048387,6.586,35546
635,-160.79,56,0.909139,caught,0.0,2,0.032258,6.594,35585
636,-143.58,58,0.909003,caught,0.0,3,0.048387,6.602,35619
637,-131.17,55,0.908866,caught,0.0,4,0.064516,6.609,35644
638,-108.29,69,0.90873,caught,0.0,7,0.112903,6.618,35692
639,-123.16,71,0.908594,caught,0.0,6,0.096774,6.628,35734
640,-94.88,62,0.908457,caught,0.0,8,0.129032,6.636,35777
641,-78.9,64,0.908321,caught,0.0,10,0.16129,6.644,35835
642,-151.65,74,0.908185,caught,0.0,3,0.048387,6.656,35882
643,-110.11,63,0.908049,caught,0.0,6,0.096774,6.665,35929
644,-155.66,71,0.907913,caught,0.0,3,0.048387,6.675,35971
645,-135.96,50,0.907776,caught,0.0,4,0.064516,6.682,35999
646,-103.95,75,0.90764,caught,0.0,7,0.112903,6.693,36054
647,-151.67,67,0.907504,caught,0.0,3,0.048387,6.702,36101
648,-160.68,66,0.907368,caught,0.0,3,0.048387,6.712,36135
649,-101.85,63,0.907232,caught,0.0,7,0.112903,6.721,36186
650,-143.52,55,0.907096,caught,0.0,3,0.048387,6.729,36215
651,-113.1,76,0.90696,caught,0.0,7,0.112903,6.74,36274
652,-149.14,67,0.906824,caught,0.0,4,0.064516,6.751,36306
653,-99.24,136,0.906688,caught,0.0,7,0.112903,6.769,36425
654,-117.01,63,0.906552,caught,0.0,6,0.096774,6.778,36467
655,-142.76,59,0.906416,caught,0.0,4,0.064516,6.786,36505
656,-94.3,58,0.90628,caught,0.0,8,0.129032,6.794,36547
657,-125.83,73,0.906144,caught,0.0,6,0.096774,6.804,36597
658,-114.73,75,0.906008,caught,0.0,6,0.096774,6.814,36664
659,-157.44,70,0.905872,caught,0.0,2,0.032258,6.825,36720
660,-116.69,58,0.905736,caught,0.0,5,0.080645,6.833,36768
661,-115.43,67,0.9056,caught,0.0,6,0.096774,6.843,36816
662,-122.05,74,0.905464,caught,0.0,6,0.096774,6.853,36879
663,-163.12,74,0.905328,caught,0.0,2,0.032258,6.866,36916
664,-64.47,72,0.905193,caught,0.0,11,0.177419,6.876,36976
665,-125.59,60,0.905057,caught,0.0,5,0.080645,6.884,37008
666,-139.79,70,0.904921,caught,0.0,4,0.064516,6.894,37059
667,-143.54,71,0.904785,caught,0.0,4,0.064516,6.905,37110
668,-109.28,55,0.90465,caught,0.0,6,0.096774,6.912,37144
669,-102.92,71,0.904514,caught,0.0,7,0.112903,6.922,37205
670,-113.05,73,0.904378,caught,0.0,7,0.112903,6.932,37249
671,-44.78,99,0.904243,caught,0.0,10,0.16129,6.945,37322
672,-149.3,79,0.904107,caught,0.0,4,0.064516,6.958,37369
673,-138.87,67,0.903971,caught,0.0,4,0.064516,6.968,37420
674,-127.28,54,0.903836,caught,0.0,5,0.080645,6.976,37454
675,-147.79,60,0.9037,caught,0.0,3,0.048387,6.985,37485
676,-126.47,69,0.903565,caught,0.0,6,0.096774,6.995,37529
677,-125.92,63,0.903429,caught,0.0,5,0.080645,7.003,37576
678,-130.13,76,0.903294,caught,0.0,6,0.096774,7.015,37640
679,-115.02,69,0.903158,caught,0.0,6,0.096774,7.024,37697
680,-129.51,70,0.903023,caught,0.0,5,0.080645,7.034,37753
681,-99.32,53,0.902887,caught,0.0,8,0.129032,7.043,37770
682,-145.03,76,0.902752,caught,0.0,4,0.064516,7.055,37828
683,-163.63,59,0.902616,caught,0.0,2,0.032258,7.063,37860
684,-120.1,70,0.902481,caught,0.0,6,0.096774,7.073,37922
685,63.06,142,0.902346,caught,0.0,13,0.209677,7.09,38052
686,-134.46,71,0.90221,caught,0.0,5,0.080645,7.1,38116
687,-149.74,73,0.902075,caught,0.0,3,0.048387,7.111,38157
688,-130.62,73,0.90194,caught,0.0,5,0.080645,7.122,38196
689,-93.91,64,0.901804,caught,0.0,8,0.129032,7.131,38250
690,-142.2,53,0.901669,caught,0.0,4,0.064516,7.137,38267
691,-118.91,78,0.901534,caught,0.0,6,0.096774,7.151,38327
692,-92.38,73,0.901399,caught,0.0,8,0.129032,7.161,38386
693,-56.51,72,0.901263,caught,0.0,12,0.193548,7.171,38450
694,-140.96,78,0.901128,caught,0.0,5,0.080645,7.183,38506
695,-130.85,51,0.900993,caught,0.0,4,0.064516,7.19,38527
696,-137.93,78,0.900858,caught,0.0,4,0.064516,7.201,38578
697,-129.81,67,0.900723,caught,0.0,5,0.080645,7.21,38615
698,-103.45,70,0.900588,caught,0.0,7,0.112903,7.22,38669
699,-128.03,53,0.900452,caught,0.0,5,0.080645,7.228,38702
700,-155.62,71,0.900317,caught,0.0,3,0.048387,7.237,38746
701,-134.48,56,0.900182,caught,0.0,4,0.064516,7.245,38773
702,-124.47,68,0.900047,caught,0.0,6,0.096774,7.254,38826
703,-154.72,60,0.899912,caught,0.0,2,0.032258,7.264,38863
704,-151.1,67,0.899777,caught,0.0,3,0.048387,7.273,38899
705,-87.06,55,0.899642,caught,0.0,8,0.129032,7.281,38937
706,-6.21,110,0.899507,caught,0.0,13,0.209677,7.294,39037
707,-17.17,128,0.899373,caught,0.0,14,0.225806,7.309,39142
708,-112.87,69,0.899238,caught,0.0,7,0.112903,7.319,39198
709,-179.01,65,0.899103,caught,0.0,1,0.016129,7.328,39238
710,-132.46,71,0.898968,caught,0.0,5,0.080645,7.339,39301
711,-155.37,57,0.898833,caught,0.0,2,0.032258,7.347,39327
712,-139.07,65,0.898698,caught,0.0,4,0.064516,7.357,39371
713,67.29,136,0.898563,caught,0.0,22,0.354839,7.375,39488
714,-123.14,81,0.898429,caught,0.0,6,0.096774,7.387,39555
715,-149.11,66,0.898294,caught,0.0,3,0.048387,7.395,39581
716,-8.34,129,0.898159,caught,0.0,13,0.209677,7.41,39687
717,-141.3,69,0.898024,caught,0.0,4,0.064516,7.42,39724
718,-115.77,71,0.89789,caught,0.0,6,0.096774,7.43,39766
719,-101.96,65,0.897755,caught,0.0,7,0.112903,7.438,39802
720,-149.74,75,0.89762,caught,0.0,4,0.064516,7.449,39857
721,-116.12,65,0.897486,caught,0.0,6,0.096774,7.458,39887
722,-158.46,86,0.897351,caught,0.0,3,0.048387,7.472,39939
723,-133.23,68,0.897216,caught,0.0,4,0.064516,7.482,39989
724,-142.1,52,0.897082,caught,0.0,3,0.048387,7.49,40003
725,-116.31,65,0.896947,caught,0.0,6,0.096774,7.499,40058
726,9.46,99,0.896813,caught,0.0,15,0.241935,7.51,40140
727,-83.55,98,0.896678,caught,0.0,6,0.096774,7.522,40221
728,41.08,89,0.896544,caught,0.0,8,0.129032,7.533,40299
729,-142.11,65,0.896409,caught,0.0,4,0.064516,7.542,40335
730,-121.31,67,0.896275,caught,0.0,5,0.080645,7.552,40374
731,-135.72,59,0.89614,caught,0.0,4,0.064516,7.56,40423
732,-124.12,71,0.896006,caught,0.0,6,0.096774,7.571,40476
733,-135.95,74,0.895872,caught,0.0,5,0.080645,7.584,40531
734,-118.12,53,0.895737,caught,0.0,5,0.080645,7.591,40562
735,-145.51,59,0.895603,caught,0.0,3,0.048387,7.599,40599
736,-117.46,68,0.895468,caught,0.0,6,0.096774,7.608,40655
737,-131.88,64,0.895334,caught,0.0,4,0.064516,7.619,40695
738,-124.38,59,0.8952,caught,0.0,5,0.080645,7.626,40741
739,-100.76,72,0.895066,caught,0.0,8,0.129032,7.636,40799
740,-104.98,64,0.894931,caught,0.0,7,0.112903,7.645,40848
741,-129.9,70,0.894797,caught,0.0,5,0.080645,7.654,40890
742,-127.58,71,0.894663,caught,0.0,5,0.080645,7.666,40950
743,-138.38,67,0.894529,caught,0.0,4,0.064516,7.676,41010
744,-116.81,74,0.894394,caught,0.0,6,0.096774,7.686,41063
745,-148.85,74,0.89426,caught,0.0,4,0.064516,7.697,41099
746,-136.93,51,0.894126,caught,0.0,4,0.064516,7.703,41128
747,-132.88,76,0.893992,caught,0.0,5,0.080645,7.714,41169
748,-82.63,60,0.893858,caught,0.0,9,0.145161,7.722,41221
749,-121.75,52,0.893724,caught,0.0,5,0.080645,7.729,41250
750,-132.67,73,0.89359,caught,0.0,5,0.080645,7.739,41289
751,-162.2,69,0.893456,caught,0.0,2,0.032258,7.749,41323
752,-96.9,76,0.893322,caught,0.0,8,0.129032,7.762,41383
753,-135.45,67,0.893188,caught,0.0,4,0.064516,7.772,41429
754,-147.2,54,0.893054,caught,0.0,3,0.048387,7.779,41464
755,-84.34,70,0.89292,caught,0.0,9,0.145161,7.789,41524
756,-3.45,56,0.892786,caught,0.0,7,0.112903,7.796,41574
757,-126.96,76,0.892652,caught,0.0,5,0.080645,7.807,41619
758,-143.59,59,0.892518,caught,0.0,3,0.048387,7.815,41654
759,-96.52,59,0.892384,caught,0.0,8,0.129032,7.822,41697
760,-131.27,52,0.89225,caught,0.0,4,0.064516,7.829,41732
761,-150.16,71,0.892116,caught,0.0,2,0.032258,7.839,41768
762,-139.68,58,0.891983,caught,0.0,4,0.064516,7.846,41791
763,-141.71,71,0.891849,caught,0.0,4,0.064516,7.858,41830
764,-154.93,74,0.891715,caught,0.0,3,0.048387,7.869,41867
765,-99.78,75,0.891581,caught,0.0,8,0.129032,7.881,41927
766,59.15,74,0.891448,caught,0.0,13,0.209677,7.89,41993
767,-130.52,58,0.891314,caught,0.0,5,0.080645,7.9,42029
768,-150.36,68,0.89118,caught,0.0,3,0.048387,7.91,42065
769,-60.94,108,0.891047,caught,0.0,9,0.145161,7.924,42159
770,-131.05,69,0.890913,caught,0.0,5,0.080645,7.933,42210
771,-138.31,70,0.890779,caught,0.0,4,0.064516,7.944,42265
772,-119.34,71,0.890646,caught,0.0,6,0.096774,7.955,42310
773,-123.33,63,0.890512,caught,0.0,6,0.096774,7.965,42349
774,-19.24,115,0.890378,caught,0.0,13,0.209677,7.979,42431
775,-139.23,69,0.890245,caught,0.0,5,0.080645,7.99,42485
776,-166.69,75,0.890111,caught,0.0,3,0.048387,8.002,42527
777,-133.37,71,0.889978,caught,0.0,4,0.064516,8.012,42569
778,-115.93,66,0.889844,caught,0.0,6,0.096774,8.021,42602
779,-126.59,71,0.889711,caught,0.0,6,0.096774,8.031,42641
780,-107.76,97,0.889577,caught,0.0,5,0.080645,8.044,42730
781,-127.49,58,0.889444,caught,0.0,5,0.080645,8.056,42765
782,-113.13,54,0.889311,caught,0.0,6,0.096774,8.066,42795
783,-119.16,66,0.889177,caught,0.0,6,0.096774,8.077,42837
784,-128.3,57,0.889044,caught,0.0,5,0.080645,8.085,42868
785,-117.42,70,0.88891,caught,0.0,6,0.096774,8.095,42905
